session_id:token	item_id_list:token_seq	item_id:token
1015	14203	2301
1016	14264	7076
1017	7859 12884 31203 22869 44765 38776	19349
1018	35134 38500 46979 48008 46302 17884	3188
1019	45330 31922 8661 39850 52162	43491
1020	16402 3692 51009	8615
1021	47395 35140	22309
1022	11725	42093
1023	41289 47534 21679 34766 19715 30980 23213	832
1024	43541	23332
1025	13413 31613	45943
1026	54140 12894	7503
1027	54343	3808
1028	15780	45584
1029	15949 5874 14561 32115 52234 55606 20750 5928 50098 6179 51230 16861 20705 25124	26982
1030	10258 28151 6312 22230 45200 42880 54975	27215
1031	40496	30408
1032	11919 6772 46571 11414 4720 20757	20271
1033	39117 42071 40298 22633 34125 26470	16875
1034	53719 36468 51671	17203
1035	40198 13591	49071
1036	29003 47463 22431	18060
1037	24703	8990
1038	40771 8029 18750 41591 12915 35621 56567	35393
1039	10248	44336
1040	5335 39726 7475 33154 39019 22430 53050	37019
1041	35631 37962 8384	13146
1042	40390 6940	32026
1043	21562 48884 8303 26184 9088 54299 56680 54874 50157	25153
1044	953 22515	25446
1045	23986 42940 5478	46167
1046	49225	27197
1047	48760 42109	50034
1048	37153 7313 49778 55113	19457
1049	13595 6075 25616	46102
1050	54807 12980 33641 4188 52824 37405 46419	15236
1051	23052 32054 18865	8583
1052	30526 18962 54150 22148 33506 47683 27530 31555 34504 14762 45214 19477 24304 47202	3808
1053	36244	45993
1054	25342 30321 16279	35908
1055	53983 34699 35981 5175 46813	17795
1056	13009 6082 44676 25008 11023	14396
1057	47478 30251 56592 14121	28404
1058	55594	18679
1059	17480	8911
1060	15701	4459
1061	43212 11031	54792
1062	30980 30642 41289 56007 40059 15717 34766 43694 22047 23213 832 27888 50372 52868	6908
1063	16640	9056
1064	948	22542
1065	47825 19051 46736 49373 21227 48111	30102
1066	16146 9376 5546	40490
1067	42643 50758	41803
1068	34716	16201
1069	53057	29887
1070	25904	43492
1071	11041	14581
1072	7721	31208
1073	42309 41605	20383
1074	44462	3659
1075	46540	49921
1076	45522	18401
1077	53233	7279
1078	47680 42737 23779	8409
1079	24900	42565
1080	42825 6179 32487 18904	2934
1081	54140	53963
1082	28689	12253
1083	31798	1025
1084	13390 32341 19402 50974 52695 39699 51191 41667 49157 45928 2048 39581 31376 13753 20084 7479 7403	13769
1085	21909 17420	37642
1086	17808	1401
1087	21227	1870
1088	22155	56470
1089	23827 9463	53793
1090	33522	5450
1091	12887 43735	43887
1092	28431 20824	1084
1093	51657 44901 15165 40457	37401
1094	30408 33058 12066 13752 46642 36065 18942 52980	6428
1095	31009	28740
1096	33795	40414
1097	15217	38798
1098	20493	29305
1099	2101 48591 30467 22050 31613 11985 14835	14739
1100	30199	14589
1101	37682 30473 56907	56604
1102	55818 3154	48008
1103	38025	39387
1104	7492 549 46095	17063
1105	37119 27472 7061 8775 40724 6472 16357 16536 48730 35000 35668 966 747	31534
1106	53050 2048 29965 2332 17609 52733 53833 32470	15225
1107	34183 56451 929	2452
1108	45770 27978 2848 47979 42772	26657
1109	865	41991
1110	19138	30234
1111	4213 39136 8378 28431	240
1112	52755 47015	55143
1113	5634 189 35651 1997 30258 22040 8257 29756 55143 28503	5350
1114	41351	22738
1115	16641 16779 7133	4719
1116	40624 7714 20125	36554
1117	51220 28500 12244 16808	43371
1118	36751	48023
1119	100 11662 39467 11553	22344
1120	8031	3321
1121	4250 23656	44006
1122	53553	43518
1123	46095	52615
1124	22563	56274
1125	10013 11394 38960	50936
1126	30593	31870
1127	1052 35738 2964 52441 48505	39019
1128	35138 17465 6734 55184 26492 8208 42943 48005 25255 8388 13069 26114	44786
1129	547 37569	26587
1130	29601 36422 20084	22054
1131	41436	19967
1132	3299 54118	21811
1133	9249	18001
1134	38389 14159 42628	25563
1135	39150	2589
1136	18720	17586
1137	350	10770
1138	9030	8853
1139	13632 22149	12144
1140	24646 13672 13134 29003 6628 32833 30278	10160
1141	28538	51452
1142	35227 42622 56389 9902	34053
1143	36475	54254
1144	52701	26798
1145	11126 9775 11505 4572 13863 5871 2221 50793	28572
1146	41330 29891	20569
1147	16991 31889 22643	56615
1148	54784 52970 2101	9578
1149	40059	53605
1150	42626	45330
1151	56645 9629 36584 19693 34550 52544 47797	26280
1152	22233 2048 12227 24025	55349
1153	4331	1452
1154	35348	53933
1155	42886 39467 2658 56150 45899 24653 6628	55631
1156	20176	21125
1157	10032	18691
1158	34002	23161
1159	21954 13381 7437 51671 1488 42326 50787 35811 53067 19327 34723	21197
1160	4984 3957 48864	7851
1161	28500 42031	54266
1162	36795 35071 23153 7663	442
1163	7401	21734
1164	45187	27996
1165	9692 42807	15251
1166	34137	10946
1167	52450	12556
1168	44112	32776
1169	15613	51177
1170	51594 42231	32878
1171	31769	15968
1172	34590	9610
1173	4949 50619 38873	54673
1174	55803 45064 46802 17530 43229	6286
1175	53933	20175
1176	44614 32228 33287 14735	46260
1177	3733 46148 24726 20686 3236 35246 3160 36693 26214 56604	28041
1178	4363 27945 32311	56057
1179	41236 14477 5477	41330
1180	42163	48313
1181	35983 37728 56008	52416
1182	21695	12308
1183	20712	22458
1184	3956 51554	2191
1185	2101 10469 8041 2380	22333
1186	33110	13619
1187	33192 44806 44755 32085	4149
1188	44378	46167
1189	15874	51693
1190	10160 6819	12015
1191	18173	28619
1192	50521	37053
1193	49692 37073	45900
1194	35341	49301
1195	45752 28117 15159 28288	29121
1196	36751	40053
1197	49097 44776 32081	16717
1198	2524 24089 2422	6338
1199	3029 6817	35132
1200	14220 17956 21405 35330 38819	8815
1201	23587	50170
1202	29471 42414 34934 2320 33034 1019 42825 2343 32570	27764
1203	42643 10525 37708 26033	5205
1204	56776 14362 19660 37017 49723 18218 22495 24582	45018
1205	27932	24439
1206	10640	12331
1207	11397 27054 17283 11821	52152
1208	11020 21440	33989
1209	47464	20493
1210	38062	15533
1211	8344 33825	32133
1212	40705	37642
1213	48170	11136
1214	19798	50084
1215	54056 23196 3956	44882
1216	37437 15185 3365 29689 19218 3092	45869
1217	5593	11203
1218	30328	21867
1219	36326 52878 42486 38823 5982 4556	4734
1220	43290 34012 34958 28410 15510 55625	55435
1221	50893 5480	55600
1222	24705	53826
1223	55149	22394
1224	32975	43783
1225	11446 6661	20084
1226	53944 32630 28914 43501 25067 21687	17964
1227	54103	21500
1228	50035 44306 340 53863 46276 25067 10786 672	5435
1229	8364	13091
1230	24899 34607	32035
1231	29359	4443
1232	27432 34050	34957
1233	33900 9483	53780
1234	16714 8289 54676 19365 12579 38061	9678
1235	34699	29738
1236	25763	1374
1237	47646 33252 55930	53882
1238	53629 17747	10562
1239	14044 22333	3489
1240	2322	49751
1241	20662 25757 20275 17359 42669 42977 28288 40557 40052 10167	5884
1242	20270 10014	24805
1243	36120 43696 55156 15699 45943 41065 46378 55742 10283 19001 33332 52716 12039 45037 12795 34708 23483	25725
1244	23471 22364	2377
1245	10000	18004
1246	43909	4545
1247	4398 49514 33865 17727	34741
1248	159	24113
1249	10333 40414	18048
1250	56370	27741
1251	40677 51036	40479
1252	47520	154
1253	16527	52745
1254	20550 49366	48963
1255	17406 24516 35205 14649	2069
1256	38371 32535	33525
1257	1038 20389 6059 31010 25573 45909 43050 27927 22799	12345
1258	48188 51985	44460
1259	6713	16819
1260	49521 33756 13023	10896
1261	42078	50660
1262	51555 22430	36831
1263	2019 21932 47761	53702
1264	19986	10562
1265	20175	37228
1266	7701 53176	52876
1267	893 7946	21835
1268	42167 18218 39341 12584 54851 14242 4268 14967	26783
1269	8167	23309
1270	16670 25445	7234
1271	19724	34345
1272	18303 30387	54534
1273	13599	29543
1274	18173 11968 17951	40818
1275	18921	41888
1276	28831	23745
1277	56871	24422
1278	17035	4057
1279	31737	5437
1280	26648 43909 43411	31201
1281	13685	42919
1282	27486	4938
1283	20873	17091
1284	42846	44712
1285	18879 20662 42172 44216 16274 47405 49043	2992
1286	24679 15373 39715	43497
1287	21558	30495
1288	53972 55436 8113	2233
1289	10551	4897
1290	35947 27763 45552	20260
1291	41149 26772 23948 37371 51283 24755 15251 27756 22339	16074
1292	53857	42565
1293	14591 37717 41379 19122 53079 53007 35846 36317	21599
1294	54330 14041	14306
1295	6654	21227
1296	20260 5169 24839	7536
1297	56882 33695 4596 11012 40751 3733 18131 6584 21594 6980 36801 24726 10702 32328 51640 56450 12182 35022	14948
1298	4473	35102
1299	3108 7352 24125 14857	44393
1300	22974 18622	147
1301	12075 33362 17808	45318
1302	20710 47697	4407
1303	20493	14321
1304	14194	50556
1305	21744	17825
1306	6202 32812	14967
1307	10960 41330 33812 18560 32203 4473 36573	45899
1308	8403 35967	46072
1309	29814	43427
1310	18691	16861
1311	23311 41118 39704	15838
1312	48550	33627
1313	43100 30585 41722 53422 55172	2692
1314	35573	30747
1315	47976 47008 45852 33828	5597
1316	36857 15692 44443	8802
1317	4383	22070
1318	5597 52567 20260 48366 51283 20166 14321 53550	20562
1319	50893	44667
1320	10679	28478
1321	47089 416 52672	22291
1322	27192 11345 46364 16220	14963
1323	49618	13255
1324	6466 30389 19784	23052
1325	39455	37990
1326	7234 3486 1604 40779 21319	52547
1327	44831	16358
1328	10573 27530 50368 29140	14902
1329	24458 9030 23590 34333 6179	20641
1330	46835 48565 11255	13650
1331	55754	2670
1332	27139 32408 31520	32511
1333	51806	24235
1334	21800	45430
1335	24900 37994 39115 36983	43486
1336	33751	13457
1337	27443	28578
1338	19764	30646
1339	39331	42203
1340	3029	25505
1341	28997	42977
1342	21101	29838
1343	1870 53018 49693	27231
1344	40133	36309
1345	38536	13471
1346	6980	53972
1347	6291	15920
1348	54136	28485
1349	2394 6286	23391
1350	48877	32523
1351	2355 51916 37268 5638 42202	10248
1352	32961 25639 18010	10859
1353	8819	55359
1354	1084 31069	53819
1355	53410	50737
1356	930	6410
1357	21012 4403 25104 17419 49530	54995
1358	27728	19951
1359	7397 13738	22289
1360	18484	24705
1361	27232	53188
1362	17359	56821
1363	40420 21010 50824	31909
1364	33533	36982
1365	3305	7612
1366	14260 32457	6628
1367	28383 28015 34988	51524
1368	18018 3857 54330 18220 28186 47547	14234
1369	48382 24166 15806 10879 13488 46353 14110 12267 25463 42688 19814 28432 19952	15555
1370	5005 45047 30754 27215 52145	47787
1371	7378	47795
1372	18259	19114
1373	18795 38590 19656 9054 28998 21580 2552 40171 33651 48457 29292 52863 31582 6179 27461 41456 38042 11276 15315 31266 29444 21722	31315
1374	52152 5872 45186 45037 18485	56567
1375	9499	16740
1376	642	16133
1377	12433 7413 4791	45609
1378	15699 17734 12744	43156
1379	24800 22264 31415	46106
1380	9462	8780
1381	23488	50544
1382	49860 33866	48893
1383	4083 45590	18635
1384	52990	17033
1385	22597	13254
1386	9425	13283
1387	51426 37643 2071	23954
1388	44444	3194
1389	15457	51687
1390	41887 48156 16967 32323	8172
1391	27139	26643
1392	27087 5597 42517 42332 40397 6963	5973
1393	28831 35407 54931	39032
1394	11733	25105
1395	5435 43954	11409
1396	32187 6179	41456
1397	4267	21281
1398	39817	42643
1399	7542	55403
1400	20847	14049
1401	38316 4991 43845	4168
1402	22550	7773
1403	51923 53972	49975
1404	55705 51839	6286
1405	18527 10638 39775	24068
1406	43795 49055	16398
1407	17705 34353 12394 6819 10446 30849	15047
1408	21581 2839	53645
1409	17888 18155 37670 20334 37642 33087 35021	6692
1410	22303	43795
1411	4426	25581
1412	13552 14384 15590	52075
1413	54017 32531 42565 24793	41284
1414	7773 41041 35638 17030 27436 56335 2747 43983	3808
1415	37084	9902
1416	39535	599
1417	54476	20493
1418	28117 55742 7686 26571 29895 51220 3620 39510 51060 14429 28212 52954 7742	4588
1419	13141	16744
1420	6275	36222
1421	38242	33155
1422	55708 25938 19347 37691	36355
1423	27437	36519
1424	3556 14820 18995 9542 52687 42797	27133
1425	7578 22869 18255	36445
1426	14010	22526
1427	7479	11373
1428	11857 7573 33448	48768
1429	26847	38774
1430	41126 45181	36356
1431	39450	34504
1432	49467	50586
1433	13543	9778
1434	8374	52490
1435	23642	13579
1436	49778	6179
1437	3620 42857	14234
1438	41396 49751 20218 32531 288	17309
1439	31866 5501	21222
1440	45214 35373 22905	18691
1441	40212 35913 14813 20052 4473 44091 15460 16913 11968	52189
1442	55290 20383 7463	16165
1443	24805 21618 49289 4932 40579 23349 18640 31528 56611	29451
1444	41598 10643	37728
1445	56491	911
1446	52600	11063
1447	21127	28268
1448	12349 46074 29494 884 26634 34874	52085
1449	39715 35470 13254 33623	43838
1450	2986 42161	17833
1451	12537	19437
1452	7093	27214
1453	30695	39704
1454	47662	14926
1455	13311	40477
1456	28124 54914	19687
1457	2911 23029	28344
1458	55214	42800
1459	18581	29535
1460	20804 6527 24356 6565 29242 15403 40414 2498 32476	30951
1461	56944	39341
1462	21017	9067
1463	44091 14764 44876 40915 43413 5752 24126 46649 39122	20838
1464	53215	11306
1465	14800	51716
1466	47154 21944 23310	34012
1467	8341 29376	16171
1468	7937 9418 45214 29494 3808 46599 37066 24646 20051	14750
1469	13221 1750	37767
1470	30438	35227
1471	36791 52431 23840 4356 42565	6980
1472	55 318	56710
1473	16861 51549	46655
1474	29187 46536 3564 25610 29455 5134 21667 40706	19209
1475	17005	16858
1476	16502	23664
1477	31976	54655
1478	33766 41127	56050
1479	47957 50908	17236
1480	3571 38996	26655
1481	13168	52952
1482	49778 23373 27694 51505	12039
1483	32531 21579 7958 45928 29531 25956 40576 44523	12471
1484	40478	3899
1485	20641 40784 46432 33623 1090 14101	37099
1486	37244 39487	32027
1487	10167	17192
1488	18716 15246 34493 31832	31560
1489	42926	47167
1490	30986	34942
1491	6252	458
1492	42293	48268
1493	23557 17195 3321	52152
1494	25820 40935 47979	49025
1495	40659	37981
1496	51776	34469
1497	25757 35339	14662
1498	19926	12153
1499	22139	42507
1500	46800 31597	53819
1501	18857	51687
1502	19984 17320 23185 16061	22162
1503	7251	28398
1504	5261	55431
1505	7790 7628 41371 51879	27519
1506	50391	10812
1507	20063 52178	19674
1508	52007	54430
1509	34345	16197
1510	35846	2101
1511	53033 6370 22579 6530 45899 49773	17175
1512	32866 16170	30494
1513	21828	23864
1514	20060 37726	24041
1515	10805	42450
1516	8159	5140
1517	37332 18353	54813
1518	40509 21967	6713
1519	10261	53471
1520	52500	29661
1521	32680 49089 25106 4426	39617
1522	37838	52717
1523	19524	11917
1524	14168 50514 29994	39118
1525	394	22375
1526	39852	33603
1527	13155 44984	33889
1528	50502 26515	6628
1529	56362	3135
1530	22974	9153
1531	6980 10239 9063 15295 22470 11757 38047 47612 35937 46637 28117 16861 31121 27112 7937 45214 10786 56122 33039 3808 27393	35875
1532	7896 39019	17518
1533	35047 34762	40325
1534	31416 22506 32735 37608	31164
1535	37406 22843	3818
1536	30145 30461 52075	22940
1537	29513 19432 38424 8770 33154 4884 55709 26897 56519 19955 9339 36500 42609 21745 6479 46354 23360	29555
1538	4107 28152	13024
1539	49210 38250	35801
1540	50462	27200
1541	16562 34171 55028 25178 53109	28019
1542	19885 42891 10250 16771 37786 19769 15764 55984 40851 22871	12825
1543	22999 47846 56842 56482 6535 12320	11849
1544	8763 19656	10032
1545	38225	40259
1546	2125	56544
1547	34968 16209 43440 49516 53934 47749 55143	26376
1548	56731 54140 23273 32470 36682 20712 6980 5593	9960
1549	27258	50433
1550	50336	19563
1551	24330 18463 35665	39382
1552	36315 9588	28753
1553	35612 25830 28993 7880 20038 8278	37962
1554	12282 32627 996 56077 12071	9408
1555	3161	26081
1556	28740 49496 15445 35365 21579 56060 44774	10588
1557	27188 512	7686
1558	43109 38141 10317 44522 31738	45590
1559	51144	35176
1560	51513	55891
1561	12746	45372
1562	21119	46617
1563	24682 39962 32842 35352 34574 1492 41003 23035 34976 27212 51191 11542 6492 2659 16152 47652 1236 55905 19601 34336	45573
1564	3638	21234
1565	23321	34821
1566	48150	56015
1567	43904 47167	54792
1568	42578 45171 26260	51554
1569	15658	55631
1570	21655	48694
1571	51407	6252
1572	20002 2973 47010 56834	50441
1573	2347 23106	32137
1574	49534 34938 4449	17851
1575	47612	45522
1576	31451 17690	6116
1577	1387	3786
1578	21967	18221
1579	46949	51936
1580	15531 50098	42009
1581	39106	44091
1582	47365	40724
1583	35617 43014	38802
1584	18066 15764 16250 8791 48093 25025	32919
1585	22421	12544
1586	24385 16552 54151 25886 36491 861 11778 28076 8983 25044	29004
1587	23897 24560 34637 37320 7104	2054
1588	54229	42924
1589	7169 40706 7403 41844 15945 32115	36491
1590	25447 21487 7206 41046	54851
1591	46282	46637
1592	29009 18505 29145 20360	47463
1593	30081 30197 11790 9954 46130 93 1604	51453
1594	17523 38679 53159 44901 3841 4093 34107 37642 26120 39128 54413 42494 43384 40251 15390 21529 17879 40296 7742 1572 29231 56714 43118	34554
1595	26302	10528
1596	9079 56516 38325 12921 41142 41227 1681 48322 1582 50305 36315	34803
1597	55941	22367
1598	1736 28182	29216
1599	34504	10588
1600	53881 36491	24684
1601	37073 30225 22811 22769 56556 17148 11631 25425	21633
1602	55859	14312
1603	31389 43376	4864
1604	16539 24663	24070
1605	17005 44510 32073	43358
1606	39552	40429
1607	6179	31940
1608	1532	7027
1609	1401 11012 35246	32512
1610	51398	39290
1611	30446	14052
1612	54628	29399
1613	19305	35517
1614	42436 56924 24124	15290
1615	42565	18634
1616	35326	27614
1617	41799 48827	8984
1618	35880	56589
1619	12459	22885
1620	40412	32878
1621	51187	10823
1622	52203 13652	42011
1623	8041	6460
1624	54117 53290 9548	11101
1625	31188 32767	30426
1626	45636	45497
1627	22484 18076	46040
1628	34541 22609	17171
1629	35344 2211 24017	25820
1630	34082	18785
1631	22496 42948	29932
1632	2807 48790 28211	16157
1633	43478	32928
1634	29579	52450
1635	36540 33848	5261
1636	14666 50221	17213
1637	34735	12023
1638	1887	43317
1639	40509 38170	25345
1640	18636	56353
1641	36185 19450 25256	24669
1642	8851 23885 19563 47336 5169	13603
1643	19109	33405
1644	31382 21967	33512
1645	1964 46445 4219 55026 49474 30251 1417	5078
1646	30688	43797
1647	55376 21260 55327 18774	55267
1648	55742	18614
1649	25345	55113
1650	1330 54812 53645	18330
1651	1870	27657
1652	3724 21967 22788 24086 15322 33929	16179
1653	28368 25573	8074
1654	48548	19449
1655	53819 46637 53529	42565
1656	50530 38515 17573	9196
1657	29610 6179 50084 48565	49130
1658	47299 14534	46599
1659	30685 56428	28294
1660	6522	46370
1661	6612 5041	36925
1662	20967 27450	18940
1663	47424 44089	9622
1664	32278 6062 34235	25900
1665	4540 40652 51822	6299
1666	31333 51407 2926 33989	15094
1667	18002 37287	6678
1668	42332	26442
1669	16329	28739
1670	37368	2332
1671	18517 990	30197
1672	36540 198 23816	55291
1673	19016 14000 33641 51559 33797 20658 33821 24086	12814
1674	52441 10007	37383
1675	2276	44773
1676	31133 56720	37746
1677	48125 4426 51917 40457 41456 29257 29376	1156
1678	39326	24889
1679	53587	55185
